Date,AXISBANK.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TCS.NS,TECHM.NS,WIPRO.NS
2020-05-28,389.3244323730469,427.6329345703125,190.78956604003906,537.94140625,110.40935516357422,3001.8857421875,599.6011962890625,80.41729736328125,2216.6318359375,748.6671142578125,429.0386047363281,440.3753356933594,507.2015075683594,1797.9700927734375,316.1252746582031,372.978515625,594.9710083007812,135.15780639648438,244.86700439453125,827.5684204101562,5194.34912109375,793.8521728515625,75.05564880371094,56.73814392089844,63.95086669921875,661.7987060546875,739.0852661132812,143.38917541503906,432.3612060546875,351.5115966796875,1718.776123046875,424.5545349121094,91.88308715820312
2020-05-29,383.3493957519531,439.5011901855469,191.37240600585938,528.2388916015625,115.93912506103516,3052.10888671875,618.4953002929688,84.86157989501953,2318.486083984375,784.0037841796875,435.0474853515625,443.35699462890625,513.482666015625,1840.370849609375,321.0579528808594,379.53466796875,589.0885620117188,139.90765380859375,243.78155517578125,852.0162963867188,5329.66162109375,819.6290893554688,76.74185943603516,59.86827087402344,64.07286834716797,658.27001953125,759.3875732421875,146.19894409179688,446.62884521484375,347.4864807128906,1691.3775634765625,425.1556396484375,98.08236694335938
2020-06-01,395.29949951171875,475.2508239746094,211.66896057128906,534.4044799804688,117.12286376953125,3102.69384765625,613.1038208007812,89.21573638916016,2405.740966796875,761.3382568359375,442.5584411621094,460.1287841796875,506.51458740234375,1886.171142578125,328.11834716796875,395.3948669433594,596.3775634765625,142.17623901367188,248.64122009277344,848.2689819335938,5503.30224609375,802.93115234375,76.78106689453125,60.40795135498047,64.60157012939453,683.4204711914062,765.4634399414062,154.12977600097656,438.2943115234375,343.6507873535156,1753.892822265625,435.65521240234375,99.11943817138672
2020-06-02,408.3948059082031,517.30615234375,229.8251495361328,533.4963989257812,115.53328704833984,3117.2822265625,608.427978515625,86.12278747558594,2338.75927734375,750.12109375,442.9141540527344,466.3482666015625,490.4191589355469,1885.14208984375,336.9681396484375,419.1127624511719,603.6664428710938,139.83676147460938,267.46258544921875,864.0801391601562,5404.98779296875,795.0343627929688,75.8791275024414,60.65980529785156,67.12300109863281,690.3204345703125,770.1068115234375,154.31103515625,445.5458068847656,348.00738525390625,1755.5220947265625,438.8211364746094,99.4881591796875
2020-06-03,407.8470764160156,527.4183959960938,236.26087951660156,527.330810546875,118.05294799804688,3170.847412109375,611.86328125,85.10179138183594,2310.82275390625,763.04248046875,444.9698486328125,476.248291015625,492.0385437011719,1896.8609619140625,345.140869140625,416.8470153808594,598.0825805664062,139.4468536376953,276.15631103515625,878.5660400390625,5342.2001953125,813.4027099609375,74.2713623046875,62.09895706176758,66.9196548461914,692.9951171875,797.3742065429688,158.52569580078125,448.4181823730469,347.2497253417969,1759.8221435546875,443.4297790527344,97.4140396118164
2020-06-04,392.71026611328125,512.5269165039062,226.57789611816406,547.2137451171875,120.8262939453125,3116.69482421875,630.3280029296875,84.23095703125,2348.605224609375,770.0713500976562,457.7386474609375,466.6744079589844,507.9866027832031,1896.9501953125,336.43621826171875,400.16729736328125,603.3681640625,141.89268493652344,265.7696838378906,850.5996704101562,5405.08349609375,803.5457763671875,74.6242904663086,61.091556549072266,68.8310546875,710.14404296875,785.2225341796875,157.75527954101562,466.0290832519531,361.3139953613281,1798.8690185546875,466.55303955078125,99.67251586914062
2020-06-05,403.61474609375,522.4646606445312,234.14991760253906,558.5891723632812,125.00320434570312,3131.4638671875,621.1195068359375,86.99360656738281,2386.33984375,775.0781860351562,455.36676025390625,481.4195556640625,506.6617736816406,1867.4305419921875,345.47943115234375,407.2055358886719,599.78759765625,141.78631591796875,266.4468688964844,873.0368041992188,5458.27783203125,798.8846435546875,76.82028198242188,62.5666618347168,69.72575378417969,710.9981689453125,787.099609375,170.21798706054688,465.4639587402344,359.6565856933594,1761.62841796875,464.74969482421875,100.8248062133789
2020-06-08,428.46099853515625,542.8735961914062,245.60104370117188,559.3539428710938,133.28939819335938,3095.422119140625,606.0424194335938,88.10468292236328,2340.748291015625,764.0438842773438,457.1852722167969,473.2898864746094,512.3540649414062,1888.98876953125,347.9940490722656,435.40673828125,614.5361328125,140.12034606933594,266.2377624511719,878.6117553710938,5447.4482421875,786.705322265625,77.29085540771484,65.4449462890625,70.09176635742188,705.51416015625,769.9093017578125,169.31161499023438,460.519775390625,359.37249755859375,1781.839599609375,472.88494873046875,104.37384033203125
2020-06-09,418.3034362792969,529.8878784179688,239.36610412597656,542.7687377929688,129.02793884277344,3085.395751953125,610.765869140625,86.66329956054688,2349.236083984375,794.1234130859375,452.9158935546875,459.9656677246094,497.4363708496094,1884.3375244140625,337.11322021484375,447.26568603515625,611.7655029296875,140.72293090820312,259.74481201171875,871.2545776367188,5378.5810546875,773.4509887695312,76.85948944091797,64.7613525390625,69.3597412109375,690.9722900390625,749.3599243164062,167.18161010742188,471.58538818359375,363.9184875488281,1782.097900390625,469.8392333984375,100.64044952392578
2020-06-10,425.6726989746094,521.1275634765625,238.58734130859375,542.0997314453125,128.1654815673828,3050.43798828125,613.533203125,84.50121307373047,2322.899169921875,791.9473876953125,457.54107666015625,462.08538818359375,492.3819885253906,1896.0555419921875,341.4172058105469,481.6855773925781,610.2735595703125,141.11282348632812,265.34149169921875,865.08544921875,5391.21484375,772.6170654296875,76.9771499633789,63.50211715698242,69.15641021728516,706.705322265625,732.7623901367188,170.1273193359375,470.07861328125,364.2972717285156,1813.662109375,473.2857360839844,100.0182113647461
2020-06-11,411.7308349609375,514.6422119140625,229.11009216308594,527.5219116210938,125.15538024902344,3044.43115234375,605.9469604492188,82.6994857788086,2285.698486328125,781.375244140625,457.0270080566406,451.2536315917969,492.3329162597656,1884.6949462890625,330.0527648925781,504.39117431640625,600.128662109375,137.70997619628906,258.6593933105469,850.37109375,5154.26318359375,778.9275512695312,76.8987045288086,62.53068542480469,69.5427474975586,691.2195434570312,731.9719848632812,160.5650634765625,446.06378173828125,355.91558837890625,1778.313720703125,458.33770751953125,98.12845611572266
2020-06-12,406.30352783203125,527.408447265625,240.0077362060547,535.4082641601562,126.45755004882812,3040.546875,614.153564453125,80.86772918701172,2323.3359375,771.8141479492188,451.25555419921875,457.8458557128906,492.9708557128906,1885.0081787109375,332.9059753417969,509.50103759765625,589.9837036132812,137.4618377685547,254.89512634277344,846.6696166992188,5283.0693359375,773.677001953125,75.99678802490234,60.371978759765625,67.63135528564453,714.189697265625,741.406982421875,162.3778076171875,452.13812255859375,351.36956787109375,1754.102783203125,444.5919494628906,95.82389068603516
2020-06-15,387.98004150390625,509.2143859863281,230.3345184326172,526.4226684570312,122.0945816040039,3032.552490234375,614.2012329101562,79.33625030517578,2265.08544921875,772.65185546875,457.7386474609375,442.5183410644531,490.61541748046875,1864.4783935546875,320.2358093261719,472.9600830078125,586.1473388671875,132.71202087402344,248.74081420898438,822.450439453125,5201.3779296875,769.1746826171875,73.09494018554688,60.515869140625,66.3909683227539,725.7646484375,736.3189697265625,157.4380340576172,457.5061340332031,350.4224548339844,1745.846435546875,439.8631591796875,98.54328155517578
2020-06-16,379.9635009765625,511.6788024902344,231.66673278808594,520.8783569335938,121.67180633544922,3021.8486328125,608.6187744140625,78.76569366455078,2250.825927734375,771.3327026367188,459.2804260253906,461.4099426269531,496.3077392578125,1857.366943359375,331.6969909667969,464.5238342285156,597.7841796875,131.15232849121094,254.29762268066406,818.0177612304688,5226.5029296875,766.445068359375,72.78124237060547,60.371978759765625,66.16727447509766,727.1807250976562,754.8923950195312,156.71295166015625,455.245849609375,349.52276611328125,1759.5216064453125,427.4399108886719,97.89800262451172
2020-06-17,387.98004150390625,502.5643615722656,234.70338439941406,538.6105346679688,123.31214141845703,3072.523681640625,611.0521850585938,77.74471282958984,2231.1826171875,767.43310546875,455.2876892089844,456.21533203125,491.1061706542969,1859.0665283203125,330.7297668457031,473.53857421875,599.8729858398438,128.4584197998047,247.7250518798828,808.64990234375,5439.279296875,759.6937866210938,71.76167297363281,60.587852478027344,64.86589813232422,726.1243286132812,762.74658203125,156.7582550048828,457.3648681640625,350.04364013671875,1761.2412109375,429.2432556152344,100.38692474365234
2020-06-18,403.7143249511719,541.5366821289062,247.43280029296875,536.1729736328125,125.22305297851562,3075.052734375,612.6744384765625,82.6394271850586,2241.22216796875,771.6312255859375,457.7386474609375,475.1767578125,506.36737060546875,1847.52734375,340.45001220703125,481.2999267578125,608.6111450195312,132.28665161132812,259.5855407714844,819.4801635742188,5428.0703125,758.7932739257812,72.70280456542969,60.156105041503906,67.28567504882812,744.3521728515625,762.302001953125,162.83099365234375,456.0464172363281,355.0203552246094,1752.8988037109375,429.5238037109375,100.5482406616211
2020-06-19,415.3158874511719,588.6556396484375,264.344970703125,547.2615966796875,128.7066192626953,3106.0361328125,607.0921020507812,82.42923736572266,2235.693115234375,771.3615112304688,450.3460693359375,481.4195556640625,511.421630859375,1884.8138427734375,351.86285400390625,466.3074645996094,601.4926147460938,130.47886657714844,259.41619873046875,820.896728515625,5601.853515625,754.8489990234375,72.9380874633789,61.70317840576172,69.70542907714844,790.8770141601562,766.5007934570312,167.2269287109375,459.67218017578125,359.9332580566406,1758.4891357421875,431.88824462890625,102.34580993652344
2020-06-22,428.3614196777344,616.9669189453125,278.225341796875,555.4346923828125,130.2624053955078,3090.363525390625,625.9384765625,86.27290344238281,2278.85986328125,776.6091918945312,450.3460693359375,479.2764892578125,510.7347106933594,1892.06396484375,355.4897766113281,472.3334045410156,599.9154663085938,131.15232849121094,269.9422302246094,829.3505859375,5600.57080078125,757.0040283203125,74.74192810058594,61.05556869506836,72.63353729248047,784.9208984375,768.5756225585938,170.1273193359375,464.4751892089844,363.5583801269531,1744.169189453125,439.6226501464844,100.50216674804688
2020-06-23,441.8052673339844,630.5465087890625,296.36688232421875,553.2838745117188,132.57916259765625,3131.780029296875,629.6123046875,86.39305877685547,2308.73681640625,791.2445068359375,458.7665100097656,485.5892028808594,527.075439453125,1941.7340087890625,363.8075866699219,501.7397155761719,614.3656616210938,131.7549285888672,276.8235168457031,884.3237915039062,5591.546875,776.1228637695312,79.01628112792969,61.631229400634766,76.23268127441406,773.5706787109375,787.0502319335938,174.43264770507812,471.30291748046875,372.8596496582031,1750.4906005859375,447.8781433105469,101.67749786376953
2020-06-24,422.88427734375,603.247802734375,287.447998046875,532.7794799804688,128.0301971435547,3113.126708984375,602.3208618164062,85.01171875,2271.196533203125,778.4962768554688,442.4399108886719,481.0235595703125,517.4574584960938,1918.6326904296875,336.6780090332031,464.42742919921875,608.8242797851562,136.008544921875,267.6617736816406,873.3109130859375,5466.96826171875,783.603515625,76.11441040039062,59.79631805419922,72.5928726196289,776.6947631835938,771.341796875,167.3175811767578,456.1876525878906,365.46630859375,1756.4248046875,449.6013488769531,100.57129669189453
2020-06-25,419.94659423828125,600.7633666992188,294.3930358886719,534.3567504882812,125.22305297851562,3116.73974609375,605.8515625,84.321044921875,2260.623046875,771.5541381835938,434.8892517089844,479.2764892578125,528.400390625,1957.22509765625,339.4828186035156,458.1122741699219,597.1874389648438,143.27511596679688,275.1902770996094,861.932373046875,5473.5703125,787.3108520507812,75.3693618774414,58.716957092285156,72.93855285644531,772.2221069335938,776.7755737304688,167.90673828125,459.2483825683594,366.32489013671875,1733.97705078125,444.15118408203125,100.57129669189453
2020-06-26,423.08343505859375,593.2952270507812,284.4162292480469,535.6950073242188,133.13720703125,3122.159912109375,605.8515625,85.342041015625,2280.31494140625,770.0134887695312,444.6536865234375,492.18145751953125,531.83544921875,1940.1580810546875,337.64520263671875,474.88836669921875,637.8524169921875,138.38345336914062,266.9049072265625,879.3886108398438,5466.541015625,782.17529296875,76.07521057128906,60.55186462402344,72.8775405883789,782.8980712890625,774.8983764648438,167.3175811767578,451.9968566894531,367.89892578125,1822.348876953125,449.5212097167969,103.91291809082031
2020-06-29,403.1168518066406,587.6978149414062,279.954345703125,542.0997314453125,129.65362548828125,3178.932373046875,615.39404296875,80.98783874511719,2247.188232421875,765.2474365234375,437.77508544921875,501.31280517578125,527.2227172851562,1966.0511474609375,331.8420715332031,462.78839111328125,623.8284912109375,139.83676147460938,270.00201416015625,855.9918823242188,5394.15966796875,784.3960571289062,74.42823028564453,59.29262161254883,72.49121856689453,774.5820922851562,777.3189086914062,162.46844482421875,453.9274597167969,368.75750732421875,1807.555908203125,434.05230712890625,101.26266479492188
2020-06-30,404.9591369628906,583.2030029296875,277.3144226074219,535.1692504882812,126.49134063720703,3255.30615234375,610.956787109375,79.78668212890625,2210.61767578125,759.68212890625,440.2656555175781,496.5606994628906,538.803466796875,1963.3944091796875,339.9180603027344,457.77484130859375,627.4091796875,137.99354553222656,270.9580078125,862.4351196289062,5545.76171875,805.4822998046875,75.13407897949219,58.53707504272461,71.10847473144531,766.0188598632812,796.7321166992188,161.7433319091797,445.404541015625,369.6161193847656,1790.7843017578125,435.53509521484375,101.2396240234375
2020-07-01,431.4485168457031,615.5501098632812,289.35321044921875,535.4559936523438,128.57135009765625,3203.050048828125,598.408447265625,80.38726806640625,2174.095703125,753.23095703125,436.2333068847656,505.2960205078125,539.44140625,1954.7481689453125,352.1046142578125,474.79193115234375,623.9564208984375,143.84225463867188,270.2210693359375,844.7503662109375,5512.326171875,787.8665771484375,73.40865325927734,57.88945388793945,70.53912353515625,781.07763671875,795.5465698242188,167.49887084960938,440.884033203125,366.8018798828125,1799.29931640625,437.538818359375,100.96308898925781
2020-07-02,421.4403381347656,617.4908447265625,290.3670349121094,533.8310546875,129.70436096191406,3193.24951171875,616.6345825195312,80.23712921142578,2130.831787109375,754.9833374023438,450.0298767089844,507.5321960449219,537.7730102539062,1937.9515380859375,350.94403076171875,477.0576477050781,645.0134887695312,145.93360900878906,269.2750244140625,860.287353515625,5650.39306640625,787.4212036132812,73.2518081665039,58.8968620300293,71.21015167236328,794.524169921875,804.2405395507812,168.08799743652344,445.45159912109375,372.8119201660156,1855.289794921875,449.5212097167969,103.33677673339844
2020-07-03,426.66851806640625,613.5596313476562,287.1590270996094,555.8170776367188,130.3469696044922,3196.18505859375,609.5730590820312,81.22808837890625,2124.81787109375,755.15673828125,457.8968505859375,500.3343811035156,561.5235595703125,1957.72021484375,349.15472412109375,469.730224609375,650.2139282226562,147.1387481689453,269.633544921875,862.9833374023438,5634.86181640625,783.0242919921875,74.11451721191406,59.29262161254883,72.22686004638672,806.9586791992188,833.8789672851562,167.408203125,449.0773620605469,378.2018737792969,1891.8421630859375,454.6107482910156,103.61332702636719
2020-07-06,432.1954040527344,627.0891723632812,304.5266418457031,551.1807861328125,131.97039794921875,3273.95947265625,605.565185546875,81.58843231201172,2096.347412109375,749.4855346679688,457.54107666015625,513.8683471679688,573.8404541015625,1946.8228759765625,349.9768371582031,478.1182556152344,651.322265625,149.2231903076172,272.4418029785156,869.3352661132812,5816.76708984375,788.0143432617188,74.66350555419922,60.26404571533203,72.38954162597656,835.7996215820312,853.0946044921875,170.44459533691406,452.2322998046875,387.0260925292969,1946.49951171875,466.11224365234375,102.62236022949219
2020-07-07,445.48992919921875,657.4808349609375,328.3447570800781,542.1474609375,128.46987915039062,3322.737060546875,607.426025390625,79.78668212890625,2119.046142578125,736.2943725585938,468.0960693359375,514.869873046875,571.7794189453125,1940.112548828125,363.7109069824219,507.4281311035156,677.025634765625,145.07809448242188,272.5115051269531,862.3893432617188,5914.7490234375,793.1921997070312,72.58516693115234,58.96880340576172,70.39678955078125,823.0039672851562,858.1826171875,170.943115234375,451.3376159667969,393.7038879394531,1952.261962890625,470.36029052734375,103.659423828125
2020-07-08,442.30322265625,639.1021118164062,314.2488098144531,536.5553588867188,127.89492797851562,3328.65380859375,605.3744506835938,79.78668212890625,2098.67529296875,748.46484375,454.5365295410156,517.29248046875,571.1415405273438,1968.84326171875,356.8438720703125,532.7850952148438,660.4441528320312,146.6091766357422,269.42437744140625,860.2416381835938,5741.53466796875,788.0167236328125,71.3695297241211,58.5010871887207,69.03439331054688,811.517333984375,840.4982299804688,173.93414306640625,454.39837646484375,412.4970703125,1908.3983154296875,467.63519287109375,102.82977294921875
2020-07-09,451.8633117675781,655.4454345703125,326.194580078125,543.5813598632812,127.42143249511719,3318.3564453125,609.8116455078125,78.31526947021484,2111.140625,750.371337890625,465.09161376953125,524.0942993164062,574.3311767578125,1959.656982421875,358.1979064941406,536.5934448242188,666.4117431640625,145.97434997558594,272.4916076660156,863.623291015625,5701.5927734375,786.0023193359375,71.52639770507812,57.709556579589844,69.76643371582031,823.3650512695312,830.124755859375,180.4600830078125,453.88037109375,413.40338134765625,1895.8843994140625,462.7059326171875,102.13839721679688
2020-07-10,437.77215576171875,646.9244995117188,324.6419982910156,549.3645629882812,127.2861328125,3366.276123046875,609.6685180664062,78.79573059082031,2137.089111328125,752.0756225585938,460.3477783203125,514.8466796875,581.49560546875,2002.8426513671875,348.5260314941406,519.9137573242188,666.5394897460938,145.15277099609375,268.74725341796875,851.9248657226562,5657.23193359375,789.4730224609375,70.89896392822266,56.522274017333984,70.19344329833984,847.6473999023438,849.8344116210938,177.2877655029297,465.1343688964844,410.302978515625,1911.3662109375,456.0534973144531,102.36885070800781
2020-07-13,438.2202453613281,644.694580078125,316.8495788574219,560.93115234375,128.50369262695312,3429.642578125,609.1437377929688,78.37533569335938,2168.178466796875,755.7774047851562,476.437255859375,503.2694091796875,589.1506958007812,2040.1746826171875,341.9975280761719,520.2994384765625,679.4978637695312,147.54275512695312,265.99871826171875,848.2689819335938,5688.76904296875,795.2767944335938,70.50682067871094,56.774112701416016,68.77006530761719,873.3515014648438,852.5513305664062,174.65924072265625,470.5965881347656,404.91302490234375,1909.3446044921875,480.9400329589844,104.90388488769531
2020-07-14,415.9632263183594,622.9434814453125,312.57379150390625,563.3687744140625,126.40679931640625,3374.044677734375,603.3705444335938,77.02404022216797,2151.688232421875,771.9801025390625,467.5425109863281,493.2995300292969,587.3350830078125,2012.70458984375,334.211669921875,492.48394775390625,667.7332153320312,146.3104248046875,258.5797119140625,834.33154296875,5482.546875,792.4136962890625,68.74220275878906,55.658782958984375,66.43163299560547,865.2272338867188,849.389892578125,168.63182067871094,463.439208984375,400.04779052734375,1868.0184326171875,479.5373840332031,103.70550537109375
2020-07-15,424.8759765625,615.4603271484375,308.489013671875,538.7539672851562,125.00320434570312,3363.204833984375,609.0006103515625,76.87389373779297,2158.623779296875,782.3101196289062,486.3992004394531,490.6440124511719,583.7529296875,2049.089599609375,334.4534606933594,485.49395751953125,708.3981323242188,148.4016571044922,256.9266662597656,833.6918334960938,5510.61572265625,793.0208740234375,69.05589294433594,54.86725616455078,66.5129623413086,832.2789916992188,845.5367431640625,166.59246826171875,466.26446533203125,394.0377502441406,1921.299560546875,493.1629333496094,121.10499572753906
2020-07-16,432.1954040527344,625.0836181640625,313.9304504394531,537.94140625,133.22177124023438,3481.988525390625,643.6397705078125,75.76282501220703,2138.44677734375,804.7341918945312,496.32177734375,495.0233459472656,588.7090454101562,2060.52880859375,333.3411865234375,500.0042419433594,776.64208984375,144.7793731689453,263.4294738769531,841.8714599609375,5580.95556640625,820.5465698242188,68.03633880615234,54.795310974121094,65.96394348144531,832.00830078125,854.774169921875,168.81314086914062,470.5965881347656,391.4143371582031,1926.3421630859375,480.4190368652344,120.71321105957031
2020-07-17,431.2991638183594,634.73193359375,323.3832702636719,541.7650756835938,150.09854125976562,3418.9833984375,657.5717163085938,78.4354019165039,2195.581787109375,798.2608642578125,492.6848449707031,511.7484436035156,603.0869140625,2102.5888671875,342.1909484863281,502.1253662109375,769.9498291015625,144.92874145507812,264.3854675292969,845.892822265625,5622.8935546875,808.085205078125,69.2519760131836,57.817501068115234,66.41129302978516,862.8351440429688,864.6536865234375,170.58053588867188,474.2694091796875,403.52978515625,1897.0341796875,480.6595458984375,120.459716796875
2020-07-20,432.1954040527344,660.5289306640625,337.11676025390625,550.3682861328125,147.900146484375,3597.5205078125,643.4965209960938,79.87677001953125,2229.873046875,793.0957641601562,512.8065185546875,527.8680419921875,605.0008544921875,2099.345703125,351.0890808105469,509.79034423828125,796.5056762695312,143.92047119140625,262.7124938964844,840.4548950195312,5573.4990234375,808.8848876953125,68.35006713867188,57.781532287597656,66.49263000488281,866.5361328125,844.1536865234375,172.8917999267578,455.62261962890625,403.6251525878906,1903.1973876953125,499.21417236328125,124.81533813476562
2020-07-21,444.3446960449219,637.0018920898438,322.5163269042969,542.7210083007812,156.99807739257812,3505.157958984375,631.9979248046875,79.93684387207031,2213.8671875,781.7481689453125,515.7713623046875,530.4305419921875,615.7964477539062,2087.682373046875,366.37060546875,504.7286071777344,798.5943603515625,143.5843505859375,270.6692199707031,857.3169555664062,5823.654296875,810.2261962890625,69.29117584228516,59.32859420776367,70.62046813964844,889.8480834960938,877.6451416015625,176.20008850097656,449.4540710449219,390.6034851074219,1917.9813232421875,497.4910583496094,125.06884765625
2020-07-22,476.9585266113281,633.3152465820312,318.6519775390625,544.059326171875,152.39840698242188,3437.094970703125,631.4253540039062,80.53741455078125,2193.9814453125,787.1845092773438,514.0319213867188,524.7465209960938,598.3271484375,2025.0882568359375,368.59521484375,495.13531494140625,782.5244750976562,146.7958984375,267.3530578613281,841.64306640625,5702.58984375,804.4224243164062,70.8597412109375,59.43653106689453,73.06056213378906,904.4942626953125,848.8464965820312,174.02476501464844,446.6758728027344,388.2662658691406,1888.5863037109375,495.2868957519531,122.60296630859375
2020-07-23,458.93377685546875,636.70263671875,323.0403747558594,542.1951904296875,154.7489776611328,3457.46435546875,640.7293090820312,80.14703369140625,2325.61572265625,800.4412231445312,517.7593994140625,526.6334838867188,611.134765625,1991.6297607421875,379.37933349609375,495.47283935546875,774.0419311523438,149.89535522460938,273.6666564941406,837.6674194335938,5762.00537109375,809.32568359375,71.0166244506836,59.47251510620117,73.91459655761719,928.7765502929688,867.2222290039062,179.6896514892578,448.2768859863281,385.7859191894531,1871.5626220703125,511.04364013671875,122.8795166015625
2020-07-24,443.7472229003906,625.6224975585938,318.5393371582031,534.786865234375,151.65431213378906,3449.198974609375,635.5763549804688,79.03596496582031,2278.71435546875,788.0276489257812,539.2518310546875,521.3690185546875,610.8402099609375,1989.783203125,369.272216796875,503.52337646484375,786.744384765625,149.07382202148438,268.876708984375,826.5631103515625,5700.02490234375,809.1123657226562,70.11468505859375,58.28520965576172,74.01626586914062,968.6528930664062,856.9475708007812,173.97946166992188,457.3177795410156,389.6495361328125,1859.6663818359375,527.3255004882812,124.70011901855469
2020-07-27,429.7555847167969,615.9342651367188,310.6342468261719,534.834716796875,154.79971313476562,3412.07373046875,623.0280151367188,78.04500579833984,2291.130859375,778.2886352539062,556.0252685546875,502.9200134277344,621.68505859375,2000.7708740234375,346.73675537109375,488.4827880859375,808.5687255859375,146.68386840820312,263.41949462890625,826.0147705078125,5740.490234375,813.727294921875,68.74220275878906,58.14130401611328,73.56891632080078,973.1889038085938,856.9970703125,169.6288299560547,447.8059997558594,389.6495361328125,1902.249755859375,536.981689453125,123.91657257080078
2020-07-28,435.2326965332031,632.856201171875,317.33935546875,539.7098999023438,156.08489990234375,3409.724853515625,632.2841186523438,78.34529113769531,2271.390625,785.1979370117188,565.0267333984375,506.2511291503906,628.6040649414062,2019.7294921875,340.5467529296875,508.05487060546875,820.8450317382812,145.93698120117188,275.6583557128906,834.8799438476562,5967.98974609375,801.77490234375,69.44805145263672,57.49368667602539,73.97560119628906,982.8927001953125,872.7053833007812,171.71351623535156,454.4925231933594,394.0377502441406,1990.9921875,552.9807739257812,126.95860290527344
2020-07-29,439.06671142578125,631.439453125,321.713134765625,541.2393798828125,153.4806671142578,3427.745361328125,650.0809326171875,78.79573059082031,2351.030517578125,833.8154907226562,550.7117309570312,495.9784240722656,625.9051513671875,2009.5975341796875,339.53118896484375,530.7603759765625,813.4281005859375,146.90792846679688,276.73388671875,842.6026611328125,5875.23291015625,778.4397583007812,69.13432312011719,57.205867767333984,73.91459655761719,946.311279296875,870.4824829101562,173.2996826171875,464.2868347167969,408.013427734375,1961.9427490234375,546.5570068359375,127.67301177978516
2020-07-30,424.079345703125,616.373291015625,315.25286865234375,528.33447265625,141.7447052001953,3437.907470703125,654.56591796875,77.23423767089844,2485.57470703125,875.3687133789062,551.5444946289062,489.4792785644531,623.3043212890625,1985.899658203125,333.6313781738281,501.2094421386719,819.6514282226562,144.4059295654297,275.8475646972656,830.0817260742188,5951.46142578125,774.9760131835938,67.91868591308594,55.910640716552734,71.9218521118164,951.8176879882812,902.5415649414062,169.0850067138672,480.2496337890625,405.3423156738281,1964.9163818359375,545.2236328125,130.94549560546875
2020-07-31,429.85516357421875,619.1969604492188,318.4854431152344,530.3897094726562,139.95217895507812,3453.85107421875,687.2011108398438,77.62460327148438,2538.15087890625,876.2312622070312,559.27685546875,481.16339111328125,615.4529418945312,1998.8338623046875,335.4206237792969,504.9696044921875,823.5304565429688,145.00341796875,272.0135803222656,834.834228515625,5948.9443359375,774.8917846679688,68.23240661621094,56.342384338378906,72.51154327392578,932.9739990234375,901.8499755859375,173.52626037597656,500.7328796386719,408.3473205566406,1966.5537109375,550.7991333007812,129.49362182617188
2020-08-03,415.6146545410156,608.945068359375,310.9624328613281,523.2203369140625,141.30502319335938,3411.03466796875,677.8973388671875,77.11412048339844,2562.595458984375,877.4715576171875,559.8717651367188,466.81414794921875,591.8005981445312,1993.9498291015625,331.9871520996094,485.0118103027344,815.7725219726562,143.84576416015625,260.6212158203125,837.0734252929688,5856.283203125,775.0136108398438,67.1343994140625,54.61540603637695,72.61321258544922,906.7509765625,864.5547485351562,174.25137329101562,489.1492919921875,414.1188659667969,1943.0645751953125,544.2943115234375,129.77015686035156
2020-08-04,427.3656005859375,614.8168334960938,316.9474792480469,524.7976684570312,138.17657470703125,3448.43115234375,681.1893310546875,77.32431030273438,2609.933349609375,898.286865234375,549.3238525390625,485.2864074707031,602.7435302734375,1987.8896484375,339.4828186035156,474.9365539550781,809.7621459960938,144.6300048828125,263.6883850097656,844.7047729492188,6040.32421875,777.6025390625,67.1343994140625,54.75932312011719,72.49121856689453,970.6612548828125,865.2464599609375,173.6622314453125,498.1429748535156,429.04852294921875,1939.228515625,527.3660888671875,129.53968811035156
2020-08-05,433.1414794921875,622.8038940429688,319.54827880859375,534.3088989257812,138.81918334960938,3477.652587890625,689.1097412109375,77.14413452148438,2587.81640625,891.7167358398438,545.953369140625,478.7174377441406,593.763427734375,1984.9501953125,340.6434631347656,475.0811767578125,805.371826171875,143.9951629638672,265.7298583984375,853.4629516601562,6199.2412109375,774.0077514648438,67.36969757080078,55.37095642089844,71.55583953857422,959.7613525390625,850.5260009765625,173.52626037597656,498.0487976074219,426.9974670410156,1947.676513671875,524.0531005859375,128.22610473632812
2020-08-06,431.1995544433594,628.1567993164062,327.68353271484375,532.7260131835938,138.5147705078125,3484.60791015625,697.650146484375,77.38438415527344,2656.01025390625,888.2474975585938,559.0390014648438,484.8437194824219,595.6281127929688,2008.3759765625,346.97857666015625,477.1540832519531,827.6652221679688,145.89967346191406,266.9049072265625,850.1441040039062,6227.26318359375,782.158935546875,67.5657730102539,56.1624870300293,71.53548431396484,963.214111328125,864.8512573242188,173.07305908203125,501.250732421875,462.4375,1989.569580078125,533.587890625,128.8944549560547
